place_id,place_name,review_id,name,reviewer_profile,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUN6ZzllSXF3RRAB,Jeff Duyvesteijn,https://www.google.com/maps/contrib/114163847728968406625/reviews?entry=ttu,5,I have had Ken as a pt for a few years now and he is the best. After a severe injury he's helped me get back into action within no time. He's specialised in rehab training and that shows both in a well thought out exercise plan and help with the release of muscle tension. Highly recommended!,6 months ago,2024-06-10T11:35:32,Thank you so much for sharing your experience! Its wonderful to hear how Kens expertise and dedication have made such a positive impact on your recovery journey. He truly sounds like a remarkable professional. We are glad to hear youre back in action and feeling great. Thanks again for the recommendation!,6 months ago,2024-06-10T11:35:32,0,3,,1,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUN6OHBIMWtBRRAB,Zac Phan,https://www.google.com/maps/contrib/117211663421781294489/reviews?entry=ttu,1,"Been a Virgin Active member for more than 2 years and I am sorry to say customer service at this outlet have been slipping lately. Had booked a class today at 10.45pm today but have forgotten to bring my wallet and thus my virgin active card.

I understand fully the company policy that card has to be brought for check-in but was hoping that I can use my Virgin Active app to indicate my Virgin Active membership and the class booking.

However, I am shocked to be met by hostile customer service from a male staff who seems pissed that I didnt bring my card and used an aggressive tone with me. I am alright with the message yes I should always bring my card but the tone used here is horrible. I explained kindly that this is a one-off instance and he just replied curtly asking what attire I need. I replied my sizing and requested a locker as well and he replied in a dismissive tone for a locker I will need to provide a card as a deposit. I explained once again that I have left my wallet at home and this is not able to provide my card. But l do have a confirmed class booking and cant the staff use my details (e.g writing on a note my membership ID and using that as a deposit ) if they are that concerned about me stealing a locker key?

I will not be stating the above if Virgin Active does not command a premium price for its gym membership. Virgin Active state that their mission is to bring positive change to peoples lives, because lifes more fun when you move. But I am feeling nothing but negativity from the customer service interaction today.",6 months ago,2024-06-10T11:35:32,"Were truly sorry for the disappointing experience you had at our outlet. Your loyalty means a lot to us, and were addressing the issue with the staff members behavior. Your feedback is invaluable, and well work to ensure better service in the future. We apologize for any inconvenience caused and appreciate your understanding. If you need further assistance, please reach out at paya@virginactive.com.sg",6 months ago,2024-06-10T11:35:32,4,77,129,1,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChZDSUhNMG9nS0VJQ0FnSURUcFlXakhnEAE,rain Nov,https://www.google.com/maps/contrib/108862526360519783724/reviews?entry=ttu,3,Theres no warm water in the shower booth,6 months ago,2024-06-10T11:35:32,"Were truly sorry to hear about the inconvenience you experienced with the lack of warm water in the shower booth. Ensuring a comfortable experience for our customers is our top priority, and we understand the importance of having essential amenities like warm water available. Please accept our sincerest apologies for any discomfort this may have caused you.



Rest assured, were taking immediate action to address this issue and ensure that it doesnt happen again in the future. If you encounter any further problems or if theres anything else we can assist you with, please dont hesitate to reach out to us directly. Your feedback is invaluable in helping us improve our services. Thank you for bringing this to our attention, and we appreciate your understanding.",6 months ago,2024-06-10T11:35:32,0,77,68,1,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSURUd2ZxMzlRRRAB,Josi NYH Tan,https://www.google.com/maps/contrib/118360018987141440347/reviews?entry=ttu,5,"I would like to express my appreciation to Senior Personal Trainer Ken Chung for his Expertise,Dedication in Helping me Recover from my Shoulder Pains and Lower Back Pain that I have been suffering for months. I need to apply Pain Relieving Plaster to my lower back to relieve the pain and help me sleep every night. And with Senior Trainer Ken Chung Friendly approach and Caring Attitude in showing and guiding me to Perform the proper exercises to Improve Flexibility, Reduce Muscle Tension and Soreness that I No longer need the pain Relieving plaster to sleep at night. I truly Appreciate it. Thank You Mr. Ken Chung, Senior Trainer and Fitness Manager of Paya Lebar VirginActive",6 months ago,2024-06-10T11:35:32,What a wonderful testimonial for Senior Trainer Ken Chung! Its heartening to hear about the positive impact hes had on your recovery journey. Your words highlight not only his expertise but also his caring and supportive approach. Im sure Ken will be delighted to receive such heartfelt appreciation for his dedication to your well-being.,6 months ago,2024-06-10T11:35:32,1,2,,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChZDSUhNMG9nS0VJQ0FnSUNUbDRtUVBBEAE,Azure Blue,https://www.google.com/maps/contrib/112029877421145516229/reviews?entry=ttu,3,"Please increase space, toilet cubicles, and shower rooms. Always need to wait very long to use the facilities, at the end ended up late for schedule.",6 months ago,2024-06-10T11:35:32,"We understand that the space limitations at our Paya Lebar branch may have inconvenienced you, and we want to assure you that we are actively working on solutions to improve the situation. Your feedback is invaluable to us as we strive to enhance our services and facilities. Thank you for your continued support and understanding.",6 months ago,2024-06-10T11:35:32,0,1,,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSURUd0plcnlRRRAB,sally khoo,https://www.google.com/maps/contrib/106288083498578723371/reviews?entry=ttu,1,"Horrible and rude pilates teacher in Paya Lebar , reformer can only be used after classes . The reformer was taken out after i sign for package . I wonder is a reformer not consider exercise machine . Why must everyone joined classes . And once when I arrive earlier to use the instructor treat it like their house chiding people for using in when they want to use .",6 months ago,2024-06-10T11:35:32,We are sorry to hear about your frustrating experience with the Pilates teacher in Paya Lebar. It sounds like their approach to using the reformer and attending classes is quite rigid and unwelcoming. We tried to reach out to you but unable to find your details. Perhaps you could reach out to us at paya@virginactive.com.sg so that we can discuss this matter further. Its essential for instructors to create an inclusive and supportive environment for all clients.,6 months ago,2024-06-10T11:35:32,0,10,3,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUNUN3JYYTN3RRAB,Anya Parekh,https://www.google.com/maps/contrib/105076781853084397307/reviews?entry=ttu,5,"I had a positive experience attending personal training sessions with Khairul. He is very friendly and approachable which is important in a gym environment. The sessions were well structured and informative, and Khairul went above and beyond by giving advice about meals and macros. He makes a great edition to the team at Paya Lebar ",6 months ago,2024-06-10T11:35:32,Thank you for sharing your experience! Its wonderful to hear that you had such a positive time during your personal training sessions with Khairul. His friendly and approachable nature definitely adds to the welcoming atmosphere of the gym. Its great to know that the sessions were not only well-structured and informative but also included valuable advice on meals and macros. Khairul sounds like a fantastic addition to the team at Paya Lebar!,6 months ago,2024-06-10T11:35:32,0,8,4,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChZDSUhNMG9nS0VJQ0FnSUNUNUw3NlJREAE,Mohamed Haris,https://www.google.com/maps/contrib/110482787919901726505/reviews?entry=ttu,5,The most happening and friendly crew. Always feel very welcomed altho I don't bring my card at times. They always serve me with a smile. Never regretted joining. Thank You Team PLQ. To many more years ;),6 months ago,2024-06-10T11:35:32,"Thank you for the heartwarming message! Were thrilled to hear youve had such positive experiences with our team at PLQ. Your kind words mean a lot to us. Rest assured, youre always welcomed. Heres to many more years of wonderful moments together!",6 months ago,2024-06-10T11:35:32,0,22,4,1,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChZDSUhNMG9nS0VJQ0FnSUNqdnJlQ1V3EAE,Sylvester Goh,https://www.google.com/maps/contrib/112696393735358047174/reviews?entry=ttu,5,,7 months ago,2024-05-10T11:35:32,"Thank you for taking the time to rate us 5 stars! Were thrilled to hear that you enjoyed your visit and had a positive experience at our club.



We appreciate your support and are delighted to hear that you found our facilities and services to your liking. We strive to provide our members with top-notch service and amenities to help them achieve their fitness goals.



We hope to see you in our club again soon and continue to provide you with a great experience. If theres anything we can do to further enhance your experience, please let us know via e-mail at paya@virginactive.com.sg or contact our club at 6911 0580.



Thank you again for choosing us and for sharing your positive feedback.",7 months ago,2024-05-10T11:35:32,0,39,13,1,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChZDSUhNMG9nS0VJQ0FnSUNqLVAtd0Z3EAE,Minh Nguyen,https://www.google.com/maps/contrib/108373887818515575803/reviews?entry=ttu,5,Quite ok.,7 months ago,2024-05-10T11:35:32,"Thank you for taking the time to rate us 5 stars! Were thrilled to hear that you enjoyed your visit and had a positive experience at our club.



We appreciate your support and are delighted to hear that you found our facilities and services to your liking. We strive to provide our members with top-notch service and amenities to help them achieve their fitness goals.



We hope to see you in our club again soon and continue to provide you with a great experience. If theres anything we can do to further enhance your experience, please let us know via e-mail at paya@virginactive.com.sg or contact our club at 6911 0580.



Thank you again for choosing us and for sharing your positive feedback.",7 months ago,2024-05-10T11:35:32,0,796,9608,1,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUREcXV5anZBRRAB,Leck Lee,https://www.google.com/maps/contrib/103588324948097828865/reviews?entry=ttu,5,Am enjoying being a member at VA so far. The classes instructors and the PT sessions I had with coach Dami was empowering and I have never felt fitter ever since I became a mum. Thumbs up!,8 months ago,2024-04-10T11:35:32,"Were thrilled to hear that youre enjoying your membership at VA! Its wonderful to know that our classes, instructors, and personal training sessions with Coach Dami have been empowering for you. Achieving fitness goals, especially after becoming a mom, is truly inspiring. Keep up the fantastic work, and if you ever need anything, dont hesitate to reach out. Your success is our priority!",8 months ago,2024-04-10T11:35:32,0,3,,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSURENEp6VzRnRRAB,White Li,https://www.google.com/maps/contrib/112096693200896081908/reviews?entry=ttu,5,Perfect location and friendly staffs.,8 months ago,2024-04-10T11:35:32,"Thank you for your feedback! Were delighted to hear that you found our location perfect and our staff friendly. We strive to provide the best experience possible for our guests. If theres anything else we can assist you with, please dont hesitate to let us know. Were here to help!",8 months ago,2024-04-10T11:35:32,0,40,90,1,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUNEcnJQTXhRRRAB,Anne Nguyen,https://www.google.com/maps/contrib/112901096931143253396/reviews?entry=ttu,5,"Love all the Virgin Active studios ! Well located (next to MRT), modern facilities, variety of classes and above all is their customer service. Special thanks to Maya at Paya Lebar studio for her excellent customer service. She has gone great length to search and retrieve my lost items (multiple times) and promptly followed-up. If you are looking for a hassle-free, safe and fun gym experience, do consider joining VA.",8 months ago,2024-04-10T11:35:33,"Thank you for sharing your positive experience with us!

Were delighted to hear that youre enjoying our facilities and classes, as well as our customer service. Maya is indeed a valuable member of our team, and were thrilled to hear that she provided you with excellent service, going above and beyond to assist you with your lost items. We appreciate your recommendation, and we look forward to continuing to provide you with a hassle-free, safe, and fun gym experience at Virgin Active. If you ever need further assistance, please dont hesitate to reach out.",8 months ago,2024-04-10T11:35:33,0,6,3,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUNEMk5lWWlnRRAB,Emma Eichbaum,https://www.google.com/maps/contrib/109146596396917302309/reviews?entry=ttu,5,"I'm really loving being a member of this gym - everyone is so friendly and helpful. The classes are great - my particular favourite being Pilates and all the instructors are excellent. My only 'gripe' is people getting changed into their gym clothes / normal clothes in the toilets... meaning those who actually need the toilet can be left waiting in long queues at busy times.

Equipment is new, well maintained and cleaned. Support staff do a great job in this respect keeping everything clean and orderly.",8 months ago,2024-04-10T11:35:33,"Thank you for sharing your positive experience with us! Were thrilled to hear that youre enjoying our gym and classes. We appreciate your feedback regarding the changing rooms, and well definitely look into ways to improve the flow during busy times. Our team is committed to maintaining a clean and orderly environment, and were glad youve noticed their efforts. If you have any further suggestions or concerns, please feel free to let us know.",8 months ago,2024-04-10T11:35:33,0,24,7,1,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUNEb1BpZjZnRRAB,May Wong,https://www.google.com/maps/contrib/105519752047169808109/reviews?entry=ttu,5,,8 months ago,2024-04-10T11:35:33,"Thank you for taking the time to rate us 5 stars! Were thrilled to hear that you enjoyed your visit and had a positive experience at our club.



We appreciate your support and are delighted to hear that you found our facilities and services to your liking. We strive to provide our members with top-notch service and amenities to help them achieve their fitness goals.



We hope to see you in our club again soon and continue to provide you with a great experience. If theres anything we can do to further enhance your experience, please let us know via e-mail at paya@virginactive.com.sg or contact our club at 6911 0580.



Thank you again for choosing us and for sharing your positive feedback.",8 months ago,2024-04-10T11:35:33,0,7,6,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUQ5OGJIc3V3RRAB,Priyasha Khemka,https://www.google.com/maps/contrib/109507175441382983305/reviews?entry=ttu,5,I loved the Pilates workouts at Virgin Active Paya Lebar. My consultant Joanna was extremely helpful throughout my experience.,8 months ago,2024-04-10T11:35:33,Delighted to hear you enjoyed the Pilates workouts at Virgin Active Paya Lebar! Kudos to Joana for providing such helpful assistance throughout your experience. Keep up the great work!,8 months ago,2024-04-10T11:35:33,0,3,,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUM5ejZLQXd3RRAB,amir aizatt,https://www.google.com/maps/contrib/109683115035209109640/reviews?entry=ttu,5,"Please do not come to this gym. Because you will forgot your house. You will make this gym as your second home.

I am grateful to Hayati and KC for their invaluable assistance during my time at the gym.",8 months ago,2024-04-10T11:35:33,Sounds like youve found a home away from home! Its wonderful to hear that Hayati and KC have been so helpful during your time at the gym. Thank you for sharing your experience!,8 months ago,2024-04-10T11:35:33,0,5,4,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChZDSUhNMG9nS0VJQ0FnSUM5cmRuaUpBEAE,Julia Lee,https://www.google.com/maps/contrib/109321694182894872677/reviews?entry=ttu,5,"Hayati, Daiyan and team are extremely helpful and friendly towards every customers at PLQ virgin. Superb customer service and should be recognized for excellent job rendered! Well done and keep it up!",9 months ago,2024-03-10T11:35:33,"Its wonderful to hear such positive feedback! Hayati, Daiyan, and the entire team at PLQ Virgin are indeed exceptional in their service. We truly appreciate your recognition of their hard work and friendliness. Rest assured, well make sure they receive the recognition they deserve. Thank you for your kind words, and we look forward to continuing to provide excellent service to you!",8 months ago,2024-04-10T11:35:33,0,1,,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChZDSUhNMG9nS0VJQ0FnSUM5emZtS1p3EAE,Glenn T.,https://www.google.com/maps/contrib/106058771799077357830/reviews?entry=ttu,5,"counter staff never fail to greet me with a smile the moment i step out of the lift. special mention to syam who was attentive to my needs as well as kudos to zamir for never failing to top up the amenities in the guys changing room before it runs out. also, loving nabilahs GRID classes!!!",9 months ago,2024-03-10T11:35:33,"Thats wonderful to hear! Were thrilled to know that youve had such positive experiences with our team members, Syam and Zamir, who always go above and beyond to ensure your comfort and satisfaction. And were delighted to hear that youre enjoying Nabilahs GRID classes! Your feedback means a lot to us, and well be sure to pass on your kind words to the team. Thank you for being a part of our community!",8 months ago,2024-04-10T11:35:33,0,9,,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUM5OWMycm1RRRAB,Stefan Pun,https://www.google.com/maps/contrib/110845547847445693957/reviews?entry=ttu,5,Great Place Great Crew Great Crowd!,9 months ago,2024-03-10T11:35:33,Thats fantastic to hear! Were thrilled youre enjoying your time at our facility. Thanks for the positive feedback!,9 months ago,2024-03-10T11:35:33,0,297,156,1,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChZDSUhNMG9nS0VJQ0FnSUM5MnJLekNBEAE,Pearlin Leong,https://www.google.com/maps/contrib/112128576346799989400/reviews?entry=ttu,5,Great gym with awesome facilities and staff! Philip's one of the most proactive team member and never fails to greet everyone with a smile!,9 months ago,2024-03-10T11:35:33,Were thrilled to hear youre enjoying our gym and facilities! Thank you for recognizing Philips exceptional service and warm greetings. Well be sure to pass along your kind words to him. See you at the gym!,9 months ago,2024-03-10T11:35:33,0,11,4,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChZDSUhNMG9nS0VJQ0FnSUM5M05TZUZBEAE,Loo Guang Lim,https://www.google.com/maps/contrib/107388058299852434710/reviews?entry=ttu,5,"Like the machines which keep count of the repetitions, the sets, and the wave graph that guides one with each cycle. Free tea and quality bath shampoo.",9 months ago,2024-03-10T11:35:33,"Thank you for your feedback! Were delighted to hear that you appreciate the features like the machine counters and wave graphs, as well as the complimentary tea and quality bath amenities. We strive to provide the best experience for our members, and your positive comments encourage us to keep up the good work!",9 months ago,2024-03-10T11:35:33,0,8,,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChZDSUhNMG9nS0VJQ0FnSURkajZMeFNBEAE,Bien Guiller Alcazar,https://www.google.com/maps/contrib/117718507584262709540/reviews?entry=ttu,5,"My first Gym in SG and it was recommended by my co worker yet it didn't disappoint me! The gym itself was great very clean! Well maintained! Especially the classes that always make my day and make my gym journey fun and productive!! Loving the spinclass spirit and ending it withh a Yoga Calm is a perfect combo!. Special mentioned to the staff who are always welcoming and assisting everyone with a smile and enthusiasm to help! To KC, Olga, Salim and Maya! Thank you for always welcoming us with a a smile and making us feel welcome and comfortable! Great gym!!",9 months ago,2024-03-10T11:35:33,"Thank you for sharing your positive experience with us! Were thrilled to hear that your first gym experience in Singapore exceeded your expectations. Its fantastic to know that youve found our facilities clean and well-maintained, and that our classes have been enjoyable and productive for you. Well be sure to pass on your special mention to KC, Olga, Salim, and Maya for their warm and welcoming service. We look forward to continuing to provide you with a great gym experience!",9 months ago,2024-03-10T11:35:33,0,2,,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSURkdmVPSnh3RRAB,Yan Yi Ng,https://www.google.com/maps/contrib/108224602203925159797/reviews?entry=ttu,5,"I would like to take a moment to express my sincere gratitude for the exceptional personal training experience provided by Mr. Yeo Hai Ngee. Throughout our sessions, Hai Ngee demonstrated an unparalleled level of dedication and professionalism that truly sets him apart. Having worked with three other personal trainers from different gyms in the past, I can confidently say that Hai Ngee surpasses them all.

His commitment to helping me achieve my fitness goals was evident in every session. He consistently went above and beyond, checking in on my dietary habits and ensuring I remained accountable to my fitness regimen. His unwavering support and encouragement were instrumental, especially during challenging moments when my progress seemed to plateau.

One aspect of his dedication that truly impressed me was he never missed a single training session and has complete focus during our sessions. This level of professionalism speaks volumes about his commitment to his role.

Thanks to Hai Ngees expertise and guidance, I was able to achieve remarkable results, losing over 10kg and experiencing a transformative change in my life. I am incredibly grateful for his dedication and would wholeheartedly recommend his services to anyone seeking a personalized and effective approach to fitness training! Hai Ngee is truly a gem to Virgin Active!",9 months ago,2024-03-10T11:35:33,"Thank you so much for taking the time to share your heartfelt feedback about your personal training experience with Yeo Hai Ngee. Were thrilled to hear about the positive impact hes had on your fitness journey.



Hai Ngee is indeed an exceptional trainer, and were proud to have him as part of our team. Its wonderful to hear how his dedication, professionalism, and unwavering support have helped you achieve such remarkable results. Well be sure to pass along your kind words to him.



Were grateful for your recommendation and for choosing Virgin Active as your fitness partner. Please dont hesitate to reach out if you ever need anything else or if theres anything more we can do to support you on your fitness journey.",9 months ago,2024-03-10T11:35:33,0,8,1,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSURkOHFtTTV3RRAB,Ms. CaCO3,https://www.google.com/maps/contrib/115193575013750212475/reviews?entry=ttu,5,"Frans reformer class fantastically creative and exciting, almost each week has new movement",9 months ago,2024-03-10T11:35:33,"Thank you for your wonderful feedback about Frans reformer class! Were thrilled to hear that you find the sessions creatively engaging and exciting. Fran is dedicated to providing dynamic and innovative workouts, and were glad to hear that her efforts are appreciated. Your positive comments motivate us to continue delivering high-quality experiences for our members. We look forward to seeing you in class again soon!",9 months ago,2024-03-10T11:35:33,0,76,6,1,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChZDSUhNMG9nS0VJQ0FnSURkc3VXVExBEAE,Tyler Lobb,https://www.google.com/maps/contrib/110528402258374242638/reviews?entry=ttu,1,The gym is small and the class space takes up 50% of the area. There are constantly classes going on with instructors shouting on microphones over the gym speakers. My head phones are on full volume and I can still hear them. They also just did multi month long renovations with very few improvements. They kept 30% of the spaces open during renovations and didnt compensate their members. Would not recommend this location. The other locations around SG are superior.,9 months ago,2024-03-10T11:35:33,"Were genuinely sorry to hear about your experience. Maintaining a positive environment for all our members is our priority, and were disappointed to learn that we fell short of your expectations. Your feedback regarding the renovations and class space is valuable to us, and well take it into consideration for future improvements. If you have any further concerns or would like to discuss your experience in more detail, please feel free to reach out to us at paya@virginactive.com.sg. Thank you for bringing this to our attention.",9 months ago,2024-03-10T11:35:33,1,4,,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUNkNTlHUDhBRRAB,Meow N,https://www.google.com/maps/contrib/116251079940209801836/reviews?entry=ttu,5,"This is a very popular outlet when it comes to weekend classes so I always have to camp at 9pm to book. Unfortunately my fingers were too fast, I went to book next day 3 classes in a row without realising that it should be another Sunday. Wrote them an email at 9.40pm hoping they won't penalize me for the mistake since I have already planned birthday celebrations. The next day morning, Salim promptly replied and waived off the 3 strikes I gotten for cancelling classes. Really made my day! Thank you so much for been understanding too! So glad I have this outlet so near my house:)",9 months ago,2024-03-10T11:35:33,"Thank you for sharing your experience! Were delighted to hear that Salim was able to promptly assist you and waive the penalties for the class cancellations. We always strive to provide understanding and support to our members. Were thrilled to have you as part of our community and look forward to seeing you at our outlet near your house! If you need any further assistance, dont hesitate to reach out.",9 months ago,2024-03-10T11:35:33,0,23,8,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUNkOWJyempnRRAB,Neriz Santiago,https://www.google.com/maps/contrib/115028370777339544269/reviews?entry=ttu,5,"I personally like VA Gyms, not only the staff are friendly, helpful and accommodating (special shout out to my consultant KC!), the gym is clean, bright and doesn't smell much compared to other gyms around Paya Lebar. The members are disciplined and considerate too. You can have free trial if you like, then commit only if you really like the gym. 

If you decided to go for free trial, you may use my code. If you decide to sign in, they have free 8weeks when you sign in with a buddy.
http://mylocker.virginactive.com.sg/iaf/SANTIAGO8210AE27",9 months ago,2024-03-10T11:35:33,"Thank you so much for sharing your positive experience at Virgin Active! Were thrilled to hear that you find our gym clean, bright, and welcoming, and that our staff, especially KC, have been helpful and accommodating. Thanks again for your support and for being a valued member of the Virgin Active community!",9 months ago,2024-03-10T11:35:33,0,20,22,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSURCN0pEVXNRRRAB,Bharath Parameswaran,https://www.google.com/maps/contrib/115490959058557509336/reviews?entry=ttu,4,"Been going here for the last 1 year and I think theyre one of the best commercial gyms going around (not including the personal training gyms). The equipments and studios are top notch, booking system is simple and sensible, and counter staff and personal trainers are all really kind and helpful. I once dropped my Airpods into the laundry together with my workout shorts and it went all the way to the outsourced laundry company, and the counter staff, especially Salim, were kind enough to coordinate its recovery over 2 days, and kept me posted all along.",9 months ago,2024-03-10T11:35:33,"Thank you for taking the time to rate us 4 stars! Were thrilled to hear that you enjoyed your visit and had a positive experience at our club.



We hope to see you in our club again soon and continue to provide you with a great experience.",a year ago,2023-12-10T11:35:33,1,17,7,1,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChZDSUhNMG9nS0VJQ0FnSUN0NW9yVUt3EAE,Yang Yang,https://www.google.com/maps/contrib/103152831522806247920/reviews?entry=ttu,5,"Super clean and well-equipped gym. Most importantly, staff are welcoming and kind!
I am so grateful to all of you who were at the club at 1.30pm on Jan 30 for pitching in a hand (literally) to the daunting task of finding my wedding ring amidst a mountain of laundry. You have no idea how touched I am - you did this enthusiastically, without complaint or expectation of reward.

It had been a tough month following a tough 2023 and this was the nicest gesture Ive received. I hope the VA management will appreciate you as well on my behalf!",10 months ago,2024-02-10T11:35:33,"Thank you so much for your kind words! Were thrilled to hear that you had a positive experience at Virgin Active. Our team takes great pride in providing a clean and welcoming environment for all our members.



Were delighted to have been able to assist you in finding your wedding ring, and were touched by your appreciation. Its moments like these that remind us of the importance of going above and beyond for our members. Your feedback means the world to us, and well be sure to share your gratitude with the entire team.



Wishing you all the best, and we look forward to welcoming you back to the gym soon!",10 months ago,2024-02-10T11:35:33,0,3,,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUROLTd1eXd3RRAB,Jo Yy,https://www.google.com/maps/contrib/111836811409858995439/reviews?entry=ttu,5,"Was a member of VA when they opened the first outlet in Raffles, and now I'm back in VA again. Always enjoy the vibe, classes and facilities of the club. Have been attending Fen yoga and reformer classes regularly. Fen is an experienced and patience instructor. I always feel refreshed after her yoga classes. Enjoyed her reformer classes, the pace and intensity of each class is well managed and I always feel my muscles working after each class.",10 months ago,2024-02-10T11:35:33,"Thank you for sharing your positive experience with us! Were thrilled to hear that youve been enjoying the vibe, classes, and facilities at Virgin Active. Its fantastic to know that youve found Fens yoga and reformer classes to be so beneficial. Well be sure to pass along your kind words to Fen. Looking forward to seeing you at the club again soon!",10 months ago,2024-02-10T11:35:33,1,11,4,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSURObmJTenh3RRAB,Chew Chong,https://www.google.com/maps/contrib/101470473071899018812/reviews?entry=ttu,1,I've a complaint about next Thurs 10am pump booking. Spot 8 was already booked before 9pm. How can front desk or sales consultant help existing member book spot n class in advance? This is so unfair. We are all paying members. Please reply to my feedback,10 months ago,2024-02-10T11:35:33,"Thank you for bringing this to our attention, and we apologize for any inconvenience you experienced with your class booking.



We strive to ensure fairness and equal access to class spots for all our members. Your feedback is invaluable in helping us address such issues and improve our service.



Well investigate this matter further to understand what happened with the booking system for the Pump class next Thursday at 10 am. Rest assured, well take steps to prevent such occurrences in the future.



If you have any further concerns or would like to discuss this matter in more detail, please feel free to reach out to us directly via e-mail at paya@virginactive.com.sg or contact our club at 6911 0580.



Thank you for your understanding and for being a valued member of our community.",10 months ago,2024-02-10T11:35:33,0,9,14,1,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChZDSUhNMG9nS0VJQ0FnSUNOdmU2Uk53EAE,Jien Ferrer,https://www.google.com/maps/contrib/109036475159442151467/reviews?entry=ttu,5,"Great services and a nice club ambiance.

Happy to have a very dedicated consultant, KC. She's incredibly helpful.",10 months ago,2024-02-10T11:35:33,"Thank you for your kind words! Were delighted to hear youre enjoying our services and the club ambiance. Special shout out to KC for her dedication and incredible assistance. Were here to make your fitness journey exceptional. If you ever need further assistance, feel free to reach out.",10 months ago,2024-02-10T11:35:33,0,12,,,,
